longitude;latitude;code_commune_station;libelle
-1.113289456;46.687028668;85232;SAINT-HILAIRE-LE-VOUHIS
-1.120899374;46.528018274;85261;SAINTE-PEXINE
-1.219646354;46.535677965;85135;MAREUIL-SUR-LAY-DISSAIS
-1.238642693;46.566689384;85061;CHATEAU-GUIBERT
-1.286244016;46.603492886;85213;RIVES DE L'YON
-1.21983963;46.544408603;85135;MAREUIL-SUR-LAY-DISSAIS
-1.195967139;46.57379035;85157;MOUTIERS-SUR-LE-LAY
-1.384235586;46.735954271;85081;DOMPIERRE-SUR-YON
-1.412272113;46.617533857;85160;NESMY
-1.394145079;46.60620071;85160;NESMY
-1.354795655;46.576601347;85043;CHAILLE-SOUS-LES-ORMEAUX
-1.353640394;46.504978185;85050;CHAMP-SAINT-PERE
-1.316252802;46.33494516;85001;AIGUILLON-SUR-MER
-0.168908514;46.392625684;79246;SAINTE-EANNE
-0.243385661;46.386521642;79024;AZAY-LE-BRULE
-0.200805195;46.409506766;79270;SAINT-MAIXENT-L'ECOLE
-0.233457641;46.376772966;79231;ROMANS
-0.215549917;46.440850716;79302;SAIVRES
-0.234100498;46.505943754;79253;SAINT-GEORGES-DE-NOISNE
-0.301323246;46.404326182;79024;AZAY-LE-BRULE
-0.32722866;46.387954642;79048;CRECHE
-0.427853463;46.405938909;79109;ECHIRE
-0.427853463;46.405938909;79109;ECHIRE
-0.456009821;46.414165711;79284;SAINTE-OUENNE
-0.259529815;46.306139587;79185;MOUGON-THORIGNE
-0.320105982;46.326713951;79129;FRESSINES
-0.584437876;46.321262157;79100;COULON
-0.541855028;46.315230075;79162;MAGNE
-0.519994695;46.328472928;79191;NIORT
-0.519994695;46.328472928;;
-0.519994695;46.328472928;79191;NIORT
-0.517659868;46.331618712;79191;NIORT
-0.516439252;46.330646868;79191;NIORT
-0.464392922;46.327176036;79191;NIORT
-0.548478189;46.281582504;79130;FRONTENAY-ROHAN-ROHAN
-0.656920947;46.463457219;85227;SAINT-HILAIRE-DES-LOGES
-0.684344373;46.419099239;85162;NIEUL-SUR-L'AUTISE
-0.573431266;46.16879325;79334;USSEAU
-0.683607474;46.208327077;79170;MAUZE-SUR-LE-MIGNON
-0.684547729;46.210144599;79170;MAUZE-SUR-LE-MIGNON
-0.610816401;46.228970869;79046;BOURDET
-0.656219243;46.230242241;79046;BOURDET
-0.488112755;46.223805675;79137;GRANZAY-GRIPT
-0.775855295;46.3189271;85132;MAILLE
-0.957291758;46.320735003;17218;MARANS
-0.669262722;46.500695817;85094;FOUSSAIS-PAYRE
-0.77551338;46.60038982;85005;ANTIGNY
-0.798495757;46.495760402;85176;PISSOTTE
-0.840001706;46.462900847;85092;FONTENAY-LE-COMTE
-1.082583196;46.316843691;17091;CHARRON
-0.887440032;46.177663349;17007;ANAIS
-0.923304245;46.178260386;17007;ANAIS
0.690576802;42.78196449;31190;FOS
0.744714866;42.8584204;31190;FOS
0.736111651;42.848874407;31190;FOS
0.691927455;42.915621565;31471;SAINT-BEAT
0.707906136;42.888533513;31017;ARLOS
0.692109399;42.915355576;31471;SAINT-BEAT
0.69025246;42.916188331;31471;SAINT-BEAT
0.747757634;42.867300416;31337;MELLES
0.603184881;42.853382011;31142;CIER-DE-LUCHON
0.602625785;42.805905346;31042;BAGNERES-DE-LUCHON
0.647726338;42.938900133;31139;CHAUM
0.642407144;42.953475715;31199;FRONSAC
0.118354913;42.818067565;65017;ARAGNOUET
0.294698668;42.797793674;65388;SAINT-LARY-SOULAN
0.299400611;42.792046156;65450;TRAMEZAIGUES
0.317290628;42.814160411;65388;SAINT-LARY-SOULAN
0.338380495;42.826499288;65058;AZET
0.320252153;42.821081965;65471;VIGNEC
0.357420209;42.90559873;65031;ARREAU
0.408781425;42.811507361;65282;LOUDENVIELLE
0.419398303;42.72184462;65282;LOUDENVIELLE
0.359976031;42.904572875;65031;ARREAU
0.40993894;42.846574739;65050;AVAJAN
0.377569544;42.967557528;65092;BEYREDE-JUMET
0.380632454;42.960784642;65408;SARRANCOLIN
0.380011022;42.962065221;65092;BEYREDE-JUMET
0.380714395;42.956530546;65408;SARRANCOLIN
0.358243918;42.907400554;65031;ARREAU
0.526906666;43.024868374;65194;GENEREST
0.706150546;43.097995649;31483;SAINT-GAUDENS
0.71143808;43.095318741;31483;SAINT-GAUDENS
0.71143808;43.095318741;31483;SAINT-GAUDENS
0.709623433;43.097115758;31483;SAINT-GAUDENS
0.442367815;43.109873102;65363;PINAS
0.797218682;43.017435104;31020;ASPET
0.795350493;43.021418544;31020;ASPET
0.741467318;43.049794388;31167;ENCAUSSE-LES-THERMES
0.738541419;43.016028706;31241;IZAUT-DE-L'HOTEL
0.943441616;43.143536263;31503;SAINT-MARTORY
0.957639731;43.157968396;31314;MANCIOUX
0.94035412;43.144665006;31503;SAINT-MARTORY
0.951441972;43.151822409;31314;MANCIOUX
0.914830543;43.170609848;31260;LAFFITE-TOUPIERE
0.934526512;43.143110457;31503;SAINT-MARTORY
0.935929297;43.143372017;31503;SAINT-MARTORY
0.938391019;43.14396385;31503;SAINT-MARTORY
1.186179324;42.788898078;9100;COUFLENS
1.190802931;42.775700973;9100;COUFLENS
1.187651897;42.756148873;9100;COUFLENS
1.198438876;42.749117783;9100;COUFLENS
1.188894442;42.756223849;9100;COUFLENS
1.178102923;42.788653179;9285;SEIX
1.270029427;42.800995945;9322;USTOU
1.267527921;42.77304745;9322;USTOU
1.141624694;42.810117039;9285;SEIX
1.198153885;42.860389629;9285;SEIX
1.382762423;42.75485595;9029;AULUS-LES-BAINS
1.236702516;42.862855841;9223;OUST
1.352887516;42.783306083;9029;AULUS-LES-BAINS
1.332026916;42.791608494;9029;AULUS-LES-BAINS
1.213212104;42.908637896;9299;SOUEIX-ROGALLE
1.212275556;42.88819476;9299;SOUEIX-ROGALLE
1.231819697;42.899141352;9301;SOULAN
1.250279073;42.909374094;9301;SOULAN
1.34905906;42.892363939;9182;MASSAT
1.274571702;42.871413539;9113;ERCE
1.212370925;42.910521854;9299;SOUEIX-ROGALLE
1.029116124;42.902583648;9062;BORDES-UCHENTEIN
1.03126995;42.874800473;9062;BORDES-UCHENTEIN
1.055137355;42.949466386;9111;ENGOMER
1.030874407;42.955348661;9035;BALAGUERES
1.132920251;42.98261869;9261;SAINT-GIRONS
1.141200517;42.991101293;9268;SAINT-LIZIER
1.14088135;42.991500591;9268;SAINT-LIZIER
1.048938028;42.990321642;9091;CAZAVET
0.900341662;42.984419154;31011;ARBAS
0.928657393;43.046217661;31114;CASTELBIAGUE
1.04364888;43.09909289;9054;BETCHAT
0.973925196;43.15444263;31457;ROQUEFORT-SUR-GARONNE
1.087581815;43.203709839;31406;PALAMINY
1.070928744;43.201847856;31406;PALAMINY
1.141456072;43.144783303;9257;SAINTE-CROIX-VOLVESTRE
1.216575534;43.290621877;31107;CARBONNE
1.427473149;43.010132316;9042;BASTIDE-DE-SEROU
1.355596679;42.965160601;9118;ESPLAS-DE-SEROU
1.373395978;43.08469445;9253;SABARAT
1.361073776;43.082951352;9181;MAS-D'AZIL
1.366058825;43.080265316;9181;MAS-D'AZIL
1.193607703;43.241706422;31455;RIEUX-VOLVESTRE
1.198581158;43.26019871;31455;RIEUX-VOLVESTRE
1.244784724;43.316871699;31320;MARQUEFAVE
1.328315214;43.458226636;31395;MURET
0.50697013;43.119630258;31197;FRANQUEVIELLE
0.997279135;43.250454223;31196;FRANCON
1.059949647;43.267263834;31193;FOUSSERET
1.065470054;43.27060175;31193;FOUSSERET
1.31701044;43.459968421;31395;MURET
1.809644479;42.600213946;9139;HOSPITALET-PRES-L'ANDORRE
1.796280159;42.586954485;9139;HOSPITALET-PRES-L'ANDORRE
1.827681213;42.634103683;9139;HOSPITALET-PRES-L'ANDORRE
1.831253243;42.642856393;9189;MERENS-LES-VALS
1.82879848;42.727001587;9283;SAVIGNAC-LES-ORMEAUX
1.834629346;42.722694985;9032;AX-LES-THERMES
1.779899041;42.806849922;9031;AXIAT
1.66431699;42.705472923;9096;CHATEAU-VERDUN
1.667369976;42.704888002;9024;ASTON
1.679556252;42.784581487;9155;LARCAT
1.418292956;42.70931479;9030;AUZAT
1.469310061;42.769257552;9030;AUZAT
1.50034425;42.768104546;9334;VICDESSOS
1.605648081;42.846940969;9240;QUIE
1.597555106;42.859669517;9303;SURBA
1.587289182;42.878637826;9015;ARIGNAC
1.605501545;42.863739312;9058;BOMPAS
1.60885338;42.966262505;9122;FOIX
1.493382267;42.959633223;9293;SERRES-SUR-ARGET
1.601204514;42.965002955;9099;COS
1.511010256;42.942734998;9293;SERRES-SUR-ARGET
1.57764514;43.231963741;9282;SAVERDUN
1.577842384;43.231948346;9282;SAVERDUN
1.831001529;42.863284504;9211;MONTSEGUR
1.93662119;42.90502386;9047;BELESTA
1.907514079;42.886313069;9125;FOUGAX-ET-BARRINEUF
1.927154402;42.89166433;9047;BELESTA
1.939892149;42.955016285;9157;LAROQUE-D'OLMES
1.935437111;42.95424375;9229;PEYRAT
2.015837265;42.97777346;11091;CHALABRE
1.780764728;42.890785471;9206;MONTFERRIER
1.776104498;42.887890458;9206;MONTFERRIER
1.766797972;42.874023752;9206;MONTFERRIER
1.920585877;43.025239871;9160;LAVELANET
1.92038943;43.02525589;9274;SAINT-QUENTIN-LA-TOUR
1.850824328;42.940861823;9160;LAVELANET
1.912079398;42.989257711;9161;LERAN
1.92038943;43.02525589;9274;SAINT-QUENTIN-LA-TOUR
1.95959932;43.080284539;11080;VAL DE LAMBRONNE
1.934243108;43.082528229;9251;ROUMENGOUX
1.875692568;43.093437671;9194;MIREPOIX
1.76916067;42.949473312;9142;ILHAT
1.838393989;43.006529907;9169;LIMBRASSAC
1.772642695;43.043559754;9107;DUN
1.749950682;43.201718532;11033;BELPECH
1.688768567;43.246829035;9185;MAZERES
1.686238565;43.24714016;9185;MAZERES
1.6806903;43.253505077;9185;MAZERES
1.595354656;43.292483263;31100;CALMONT
1.466145232;43.36901469;31033;AUTERIVE
1.466145232;43.36901469;31033;AUTERIVE
1.47487383;43.350053817;31033;AUTERIVE
1.435259615;43.05677046;9127;GABRE
1.521668634;43.063038044;9090;CAZAUX
1.443074194;43.102375564;9224;PAILHES
1.432952344;43.155162475;9019;ARTIGAT
1.408874729;43.17498911;9124;FOSSAT
1.352877688;43.280809318;9167;LEZAT-SUR-LEZE
1.35463021;43.289743554;9167;LEZAT-SUR-LEZE
1.371373094;43.287855742;9167;LEZAT-SUR-LEZE
1.406773789;43.451301047;31248;LABARTHE-SUR-LEZE
1.408489172;43.498316941;31420;PINSAGUEL
1.173668496;43.384108789;31065;BERAT
1.304248491;43.565572637;31424;PLAISANCE-DU-TOUCH
1.3761835;43.598683273;31555;TOULOUSE
1.415129717;43.526472748;31433;PORTET-SUR-GARONNE
1.415129717;43.526472748;31433;PORTET-SUR-GARONNE
1.439964216;43.597961996;31555;TOULOUSE
1.43915079;43.591902739;31555;TOULOUSE
1.304916695;43.459791791;31395;MURET
1.367876125;43.528338647;31588;VILLENEUVE-TOLOSANE
1.355595167;43.691837186;31541;SEILH
1.228021346;43.516657811;31187;FONSORBES
1.243609313;43.50470825;31499;SAINT-LYS
1.365388783;43.575364658;31557;TOURNEFEUILLE
1.351467627;43.581289854;31557;TOURNEFEUILLE
1.610943746;43.451194508;31048;BAZIEGE
1.525872115;43.530643374;31254;LABEGE
1.548307758;43.574698304;31445;QUINT-FONSEGRIVES
1.691964386;43.536479841;31029;AURIN
1.777768107;43.334744748;11166;GOURVIEILLE
1.480100081;43.627769941;31555;TOULOUSE
1.807960761;43.582897924;81162;MAURENS-SCOPONT
1.690766224;43.62378027;31082;BOURG-SAINT-BERNARD
1.719738781;43.615009478;31082;BOURG-SAINT-BERNARD
1.433795114;43.752780707;31136;CEPET
0.406676128;43.099975771;65258;LANNEMEZAN
0.456521228;43.1444137;31586;VILLENEUVE-LECUSSAN
0.412111263;43.104836799;65258;LANNEMEZAN
0.664847607;43.272530301;31080;BOULOGNE-SUR-GESSE
0.465552985;43.155092519;31586;VILLENEUVE-LECUSSAN
0.839273194;43.377787735;31239;ISLE-EN-DODON
0.911995475;43.475331701;32213;LOMBEZ
0.881517814;43.453239341;32213;LOMBEZ
1.060068262;43.562942178;32016;AURADE
1.078444713;43.613688282;32160;ISLE-JOURDAIN
1.244217269;43.728025068;31592;LARRA
1.288653049;43.770315603;31232;GRENADE
1.241709906;43.850859247;82190;VERDUN-SUR-GARONNE
1.242405507;43.854487001;82190;VERDUN-SUR-GARONNE
1.20375087;43.887982249;82105;MAS-GRENIER
0.682588719;43.339824213;31307;LUNAX
0.552462279;43.240568588;65315;MONLEON-MAGNOAC
0.551435152;43.240986279;65315;MONLEON-MAGNOAC
0.729767127;43.497797172;32428;SEMEZIES-CACHAN
0.799657672;43.55728321;32447;TIRENT-PONTEJAC
0.870142648;43.62964297;32147;GIMONT
0.880999683;43.639990426;32147;GIMONT
1.004892115;43.731769217;31275;LAREOLE
0.912271602;43.815234649;82106;MAUBEC
0.992065003;43.879468398;82013;BEAUMONT-DE-LOMAGNE
1.110591544;43.997667505;82045;CORDES-TOLOSANNES
1.078559631;44.022640858;82152;SAINT-AIGNAN
3.806467262;44.372387781;48172;SAINT-MAURICE-DE-VENTALON
3.797725034;44.374557973;48116;PONT DE MONTVERT - SUD MONT LOZERE
3.790409927;44.373809549;48116;PONT DE MONTVERT - SUD MONT LOZERE
3.788503275;44.34143391;48172;SAINT-MAURICE-DE-VENTALON
3.755317259;44.360579869;48116;PONT DE MONTVERT - SUD MONT LOZERE
3.74471862;44.364721;48116;PONT DE MONTVERT - SUD MONT LOZERE
3.725431686;44.359853703;48116;PONT DE MONTVERT - SUD MONT LOZERE
3.725431686;44.359853703;48116;PONT DE MONTVERT - SUD MONT LOZERE
3.675883844;44.385302648;48028;BONDONS
3.620507116;44.345912277;48022;BEDOUES
3.612759851;44.355668662;48028;BONDONS
3.598202929;44.313800619;48061;FLORAC TROIS RIVIERES
3.598280904;44.315249462;48193;VEBRON
3.591189336;44.331328823;48061;FLORAC TROIS RIVIERES
3.578300662;44.228438308;48193;VEBRON
3.61247386;44.316449574;48186;SALLE-PRUNET
3.603110746;44.315520137;48061;FLORAC TROIS RIVIERES
3.730791543;44.269557347;48036;CASSAGNAS
3.595474692;44.326201736;48061;FLORAC TROIS RIVIERES
3.593240272;44.323585314;48061;FLORAC TROIS RIVIERES
3.496770014;44.333019942;48122;QUEZAC
3.496770014;44.333019942;48101;MONTBRUN
3.235923428;44.287666262;48195;VIGNES
3.239336477;44.297659379;48154;SAINT-GEORGES-DE-LEVEJAC
3.222334143;44.209537657;12160;MOSTUEJOULS
3.222788338;44.220049893;12160;MOSTUEJOULS
3.226405688;44.276596681;48195;VIGNES
3.428805117;44.180086146;48096;MEYRUEIS
3.439679863;44.177585855;48096;MEYRUEIS
3.436851719;44.179010297;48096;MEYRUEIS
3.427869652;44.180431833;48096;MEYRUEIS
3.428805117;44.180086146;48096;MEYRUEIS
3.209372904;44.190031151;12180;PEYRELEAU
3.088922828;44.161122334;12002;AGUESSAC
3.06972413;44.156014822;12002;AGUESSAC
3.015571552;44.225234358;12291;VERRIERES
3.543912998;44.067741752;30105;DOURBIES
3.518227392;44.047651423;30105;DOURBIES
3.466188297;44.07008029;30105;DOURBIES
3.466262531;44.06999897;30105;DOURBIES
3.299604331;44.02624661;12168;NANT
3.304501676;44.023011056;12168;NANT
3.285374396;43.996872555;12168;NANT
3.484702153;44.115641679;30297;SAINT-SAUVEUR-CAMPRIEU
3.389668605;44.076067525;30332;TREVES
3.287933181;44.073979121;12168;NANT
3.288464793;44.072951684;12168;NANT
3.104665178;44.100444618;12145;MILLAU
3.129235652;44.101705455;12145;MILLAU
3.123038657;44.100839547;12145;MILLAU
3.129372921;44.10165129;12145;MILLAU
3.209469803;44.121310545;12204;ROQUE-SAINTE-MARGUERITE
3.075640995;44.092782157;12145;MILLAU
3.075565409;44.092287189;12145;MILLAU
3.067508248;44.090312368;12145;MILLAU
3.050669997;44.070790762;12084;CREISSELS
3.062504066;44.082008018;12084;CREISSELS
3.027141449;43.97151994;12282;TOURNEMIRE
3.142215435;43.977775671;12220;SAINTE-EULALIE-DE-CERNON
3.086592321;43.993754583;12122;LAPANOUSE-DE-CERNON
3.125025329;43.981819594;12220;SAINTE-EULALIE-DE-CERNON
2.987352993;44.076885943;12225;SAINT-GEORGES-DE-LUZENCON
2.984422617;44.063988186;12225;SAINT-GEORGES-DE-LUZENCON
2.984035724;44.063826126;12225;SAINT-GEORGES-DE-LUZENCON
3.026876132;44.043159577;12225;SAINT-GEORGES-DE-LUZENCON
2.980855483;44.093130609;12072;COMPREGNAC
2.921726773;44.081682874;12153;MONTJAUX
2.917300986;44.034131528;12244;SAINT-ROME-DE-TARN
2.8099986;44.070217218;12251;SAINT-VICTOR-ET-MELVIEU
2.815494985;44.128771868;12253;SALLES-CURAN
2.956475423;43.754130621;12039;BRUSQUE
2.88042253;43.820826516;12044;CAMARES
2.837261237;43.946059006;12286;VABRES-L'ABBAYE
2.8362785;43.945607556;12286;VABRES-L'ABBAYE
3.20497852;43.877024992;12077;CORNUS
3.146779443;43.881933378;12155;FONDAMENTE
3.1793132;43.869285811;12155;FONDAMENTE
3.115323199;43.905297467;12212;SAINT-BEAULIZE
3.177796977;43.9056996;12077;CORNUS
3.190320999;43.87643958;12077;CORNUS
2.989499422;43.878953794;12222;SAINT-FELIX-DE-SORGUES
3.062596439;43.92758711;12232;SAINT-JEAN-ET-SAINT-PAUL
3.041129627;43.911029247;12139;MARNHAGUES-ET-LATOUR
2.989776471;43.929818449;12232;SAINT-JEAN-ET-SAINT-PAUL
2.884282748;43.958466455;12208;SAINT-AFFRIQUE
2.873527636;43.959894494;12208;SAINT-AFFRIQUE
2.884432727;43.958232621;12208;SAINT-AFFRIQUE
2.886754124;43.956183121;12208;SAINT-AFFRIQUE
2.892546995;43.929856084;12208;SAINT-AFFRIQUE
2.962541184;43.95122255;12229;SAINT-JEAN-D'ALCAPIES
2.939754321;43.953714271;12208;SAINT-AFFRIQUE
2.826149966;43.958461456;12286;VABRES-L'ABBAYE
2.829956218;43.956343512;12286;VABRES-L'ABBAYE
2.838501959;43.996189605;12208;SAINT-AFFRIQUE
2.621860729;43.998112199;12038;BROUSSE-LE-CHATEAU
2.627370581;43.996331108;12038;BROUSSE-LE-CHATEAU
2.602191202;43.886733896;12248;SAINT-SERNIN-SUR-RANCE
2.535661184;43.927509266;81077;CURVALLE
2.325431465;43.932488397;81010;AMBIALET
2.324339432;43.932591328;81010;AMBIALET
2.144080228;43.931686232;81004;ALBI
2.812662304;43.619293345;34107;FRAISSE-SUR-AGOUT
2.121113406;43.943150076;81004;ALBI
2.595897064;43.595197095;81014;ANGLES
1.684401767;43.786225759;81220;RABASTENS
2.756669915;43.636575262;81193;NAGES
2.703628386;43.659019577;81193;NAGES
2.603951988;43.595185989;;
2.591273645;43.596456612;81134;LAMONTELARIE
2.497166878;43.629836035;81037;BRASSAC
2.56154339;43.628477122;81062;FONTRIEU
2.479984764;43.639446095;81062;FONTRIEU
2.426089194;43.693920509;81305;VABRE
2.426336402;43.694002798;81305;VABRE
2.416703311;43.682748557;81305;VABRE
2.419238142;43.692003487;81305;VABRE
2.243030608;43.60639891;81065;CASTRES
2.261718874;43.614868726;81065;CASTRES
2.24247922;43.60501836;81065;CASTRES
2.377586155;43.575229541;81034;BOISSEZON
2.222054099;43.593599465;81065;CASTRES
2.547156854;43.473539268;81278;SAUVETERRE
2.547866713;43.446340937;81005;ALBINE
2.52766982;43.445777963;81005;ALBINE
2.518551605;43.447897077;81005;ALBINE
2.463484214;43.488205952;81239;SAINT-AMANS-VALTORET
2.398186812;43.448249207;81163;MAZAMET
2.378169895;43.477925418;81163;MAZAMET
2.382108892;43.499982102;81163;MAZAMET
2.577137554;43.534585424;81014;ANGLES
2.49129604;43.53833416;81321;VINTROU
2.490863585;43.537508056;81014;ANGLES
2.454494753;43.529188686;81209;PONT-DE-LARN
2.371994311;43.516209203;81021;AUSSILLON
2.295747965;43.534491931;81120;LABRUGUIERE
2.305483205;43.522039094;81066;CAUCALIERES
2.265071352;43.5397591;81120;LABRUGUIERE
1.966930264;43.495985588;81100;GARREVAQUES
1.990778147;43.520270215;81210;POUDIS
2.114605913;43.576733274;81054;CAMBOUNET-SUR-LE-SOR
2.135047819;43.570455419;81289;SOUAL
2.092531936;43.618597244;81315;VIELMUR-SUR-AGOUT
2.102658872;43.647424793;81075;CUQ
2.023670576;43.64312681;81132;GUITALENS-L'ALBAREDE
1.788311199;43.72384815;81255;SAINT-JEAN-DE-RIVES
1.80797828;43.711997094;81140;LAVAUR
1.822910163;43.701405443;81140;LAVAUR
2.440723322;43.822188068;81221;RAYSSAC
2.283005184;43.804388242;81233;ROUMEGOUX
2.19213675;43.76118658;81311;VENES
2.125471169;43.788074489;81119;LABOUTARIE
2.091662296;43.778366681;81174;MONTDRAGON
1.990275576;43.762787417;81105;GRAULHET
2.000977233;43.772146417;81105;GRAULHET
1.960869032;43.773184216;81105;GRAULHET
1.764009012;43.765468145;81261;SAINT-LIEUX-LES-LAVAUR
1.769755999;43.76039436;81261;SAINT-LIEUX-LES-LAVAUR
1.495553357;43.880325538;31584;VILLEMUR-SUR-TARN
1.495662523;43.88042375;31584;VILLEMUR-SUR-TARN
1.348811713;44.01692151;82121;MONTAUBAN
1.360782443;44.003449831;82121;MONTAUBAN
1.431956993;43.966039725;82167;SAINT-NAUPHARY
1.469387885;43.955371232;82167;SAINT-NAUPHARY
1.270731767;44.084826239;82195;VILLEMADE
3.071608652;44.302280212;12270;SEVERAC D'AVEYRON
3.086358614;44.308570573;12270;SEVERAC D'AVEYRON
3.073701889;44.292638405;12270;SEVERAC D'AVEYRON
3.007441164;44.365565698;12040;BUZEINS
3.022271637;44.361341942;12123;LAPANOUSE
3.018155045;44.358084122;12123;LAPANOUSE
2.942134564;44.395076254;12303;VIMENET
2.949470315;44.390930065;12303;VIMENET
2.846054276;44.398854618;12177;PALMAS D'AVEYRON
2.846201323;44.398828786;12177;PALMAS D'AVEYRON
2.923627275;44.396109177;12303;VIMENET
3.017192949;44.412598568;12247;SAINT-SATURNIN-DE-LENNE
3.085959674;44.400981065;12047;CAMPAGNAC
3.074949964;44.402546413;12047;CAMPAGNAC
2.872496373;44.415703768;12081;COUSSERGUES
2.596564956;44.357355201;12202;RODEZ
2.621573558;44.36251311;12176;ONET-LE-CHATEAU
2.412357799;44.366598863;12090;DRUELLE BALSAC
2.232206902;44.376562213;12190;PREVINQUIERES
2.073469433;44.356535022;12300;VILLEFRANCHE-DE-ROUERGUE
2.052282854;44.343445458;12300;VILLEFRANCHE-DE-ROUERGUE
2.065176962;44.35171657;12300;VILLEFRANCHE-DE-ROUERGUE
2.054887689;44.348221014;12300;VILLEFRANCHE-DE-ROUERGUE
2.041225494;44.350165814;12300;VILLEFRANCHE-DE-ROUERGUE
2.049437085;44.356798185;12300;VILLEFRANCHE-DE-ROUERGUE
2.07914714;44.253483121;12135;LUNAC
2.075938956;44.285907741;12245;SAINT-SALVADOU
2.084664295;44.242214079;12105;FOUILLADE
2.045421558;44.208645904;12105;FOUILLADE
2.043584854;44.209017952;12210;SAINT-ANDRE-DE-NAJAC
2.02461017;44.204979336;12105;FOUILLADE
1.973581508;44.151828008;82088;LAGUEPIE
2.801684749;44.308542678;12010;ARQUES
2.677382741;44.272791859;12185;PONT-DE-SALARS
2.813090024;44.210359765;12253;SALLES-CURAN
2.529643113;44.169699838;12057;CASSAGNES-BEGONHES
2.406375717;44.143539413;12065;CENTRES
2.406188514;44.143511396;12065;CENTRES
2.392159164;44.129477144;12235;SAINT-JUST-SUR-VIAUR
2.434795207;44.108811602;12235;SAINT-JUST-SUR-VIAUR
2.261293131;44.126033214;81201;PAMPELONNE
2.365376431;44.123399885;12235;SAINT-JUST-SUR-VIAUR
2.365047655;44.123749013;12235;SAINT-JUST-SUR-VIAUR
2.357815516;44.126830171;12235;SAINT-JUST-SUR-VIAUR
2.197464064;44.164046166;81258;SAINT-JULIEN-DU-PUY
2.103330198;44.191752357;12029;BOR-ET-BAR
1.969076275;44.142784319;81263;SAINT-MARTIN-LAGUEPIE
1.953743056;44.150686358;82088;LAGUEPIE
1.895957753;44.158042484;82187;VAREN
2.24697274;44.041085818;81306;VALDERIES
2.125012734;44.062509653;81170;MONESTIES
2.177517959;44.045761332;81230;ROSIERES
1.88256676;44.127639306;81165;MILHARS
1.859917174;44.147446647;82187;VAREN
1.748068909;44.172250995;82155;SAINT-ANTONIN-NOBLE-VAL
1.754513751;44.161243077;82155;SAINT-ANTONIN-NOBLE-VAL
1.740117469;44.187904356;82155;SAINT-ANTONIN-NOBLE-VAL
1.692083676;44.002278104;82134;NEGREPELISSE
1.67293211;44.024127486;82026;BRUNIQUEL
1.616703654;44.072980581;82026;BRUNIQUEL
1.517301032;44.082279057;82134;NEGREPELISSE
1.5956798;44.254695176;82148;PUYLAROQUE
1.480728196;44.127004402;82149;REALVILLE
1.340482605;44.091553707;82121;MONTAUBAN
1.340482605;44.091553707;82121;MONTAUBAN
1.15478792;44.102060287;82012;BARTHES
1.165945876;44.117138416;82099;LIZAC
1.203286249;44.136924094;82087;LAFRANCAISE
1.082774527;44.097960765;82112;MOISSAC
0.984613465;44.083909338;82101;MALAUSE
0.779229906;43.646078156;32012;AUBIET
0.872881067;43.731538373;32249;MAUVEZIN
0.852012;44.041260055;32358;SAINT-ANTOINE
1.190021999;44.333691479;46201;MONTCUQ-EN-QUERCY-BLANC
0.997542607;44.169760163;82032;CASTELSAGRAT
0.831075405;44.121025182;82089;LAMAGISTERE
0.831298504;44.121074616;82089;LAMAGISTERE
0.756278757;44.1071116;47060;CAUDECOSTE
0.754199138;44.184154563;47269;SAINT-PIERRE-DE-CLAIRAC
0.402660114;43.104630535;65258;LANNEMEZAN
0.544308568;43.285517215;65404;SARIAC-MAGNOAC
0.568331546;43.38338834;32304;PANASSAC
0.585748742;43.42888025;32242;MASSEUBE
0.615231269;43.542910242;32300;ORBESSAN
0.538124404;43.570362943;32381;SAINT-JEAN-LE-COMTAL
0.595097843;43.665836097;32013;AUCH
0.587487395;43.644539408;32013;AUCH
0.627913956;43.7909801;32286;MONTESTRUC-SUR-GERS
0.61086991;43.933895144;32208;LECTOURE
0.670837768;43.848083817;32132;FLEURANCE
0.660666921;44.095269968;47145;LAYRAC
0.609076799;44.202321284;47001;AGEN
0.484460168;44.266113651;47104;FREGIMONT
0.519888922;44.072956591;47133;LAMONTJOIE
0.438356478;44.149739748;47045;CALIGNAC
0.37491042;43.321785201;65452;TRIE-SUR-BAISE
0.354607004;43.104244145;65258;LANNEMEZAN
0.412098674;43.515732762;32256;MIRANDE
0.409785733;43.557293096;32128;ESTIPOUY
0.478105632;43.39448273;32466;VIOZAN
0.383240484;43.108210203;65258;LANNEMEZAN
0.449851087;43.556388489;32187;LAMAZERE
0.413328111;43.58979595;32159;ISLE-DE-NOE
0.380316423;43.723625508;32382;SAINT-JEAN-POUTGE
0.392870015;43.696584181;32054;BIRAN
0.380984302;43.852304558;32035;BEAUCAIRE
0.430987336;43.804783384;32083;CASTERA-VERDUZAN
0.364954977;43.918190232;32107;CONDOM
0.368414663;43.956615169;32107;CONDOM
0.341079784;44.134887562;47195;NERAC
0.335828994;44.147404101;47195;NERAC
0.335829838;44.14738611;47195;NERAC
0.112945;43.86929433;32119;EAUZE
0.196388989;43.950238238;32290;MONTREAL
0.246405667;44.075263199;47167;MEZIN
0.246413463;44.075076665;47167;MEZIN
0.246409071;44.075075287;47167;MEZIN
0.324277259;43.399349769;32252;MIELAN
0.33878112;43.604973827;32285;MONTESQUIOU
0.313205215;43.727535689;32346;ROQUEBRUNE
